,title,price,link
130,"Acer Aspire Lite 13th Gen Intel Core i3-1305U Thin and Light Premium Laptop (Windows 11 Home/8 GB RAM/512GB SSD/36 WHR) AL15-53 with 39.62cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.59 KG  ","29,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToyMjU4NzY1MDY3OTM1NTcxOjE3Mjc3NjkxMDA6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDI4MDMwNjU3NDQzMjo6MDo6&url=%2FAcer-i3-1305U-Premium-Windows-AL15-53%2Fdp%2FB0DB1SDB87%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.cd33fa60-47cd-49f3-80b8-24b1f0cbef97%253Aamzn1.sym.cd33fa60-47cd-49f3-80b8-24b1f0cbef97%26crid%3D2Y51ZQCOJMJ4Q%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.w5FvFZd2oIEu-SvblUBATr6xXiftc_lQW2IBLQIwKbqUZOm5ZX7AQDF7ACsf9rlmggKna1ErXFpmH4EULOO4iA.IP9PDQVLEyaBekbmz3W17ktFA-b7Dk7y_pzmpX4fE7Y%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0DB1SDB87%26pd_rd_r%3De5e7cf3f-3516-44a2-8672-191a7168c6a1%26pd_rd_w%3Dpm0Ey%26pd_rd_wg%3DCnvI5%26pf_rd_p%3Dcd33fa60-47cd-49f3-80b8-24b1f0cbef97%26pf_rd_r%3DBRFJ7P5H7WA0SW9CZVH7%26qid%3D1727769100%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C1067%26sr%3D1-1-ced4eeeb-b190-41d6-902a-1ecb3fb8b7c4-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
131,"HP 15s Core i3 12th Gen (8GB RAM/512GB SSD/FHD/MS Office 21/Windows 11/15.6"" (39.6cm)/Silver/1.69 kg) fy5011TU Laptop  ","34,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToyMjU4NzY1MDY3OTM1NTcxOjE3Mjc3NjkxMDA6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDM0MjQ3Nzc4ODczMjo6MTo6&url=%2FHP-Office-Windows-39-6cm-fy5011TU%2Fdp%2FB0D4LZMJ5Z%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.cd33fa60-47cd-49f3-80b8-24b1f0cbef97%253Aamzn1.sym.cd33fa60-47cd-49f3-80b8-24b1f0cbef97%26crid%3D2Y51ZQCOJMJ4Q%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.w5FvFZd2oIEu-SvblUBATr6xXiftc_lQW2IBLQIwKbqUZOm5ZX7AQDF7ACsf9rlmggKna1ErXFpmH4EULOO4iA.IP9PDQVLEyaBekbmz3W17ktFA-b7Dk7y_pzmpX4fE7Y%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0D4LZMJ5Z%26pd_rd_r%3De5e7cf3f-3516-44a2-8672-191a7168c6a1%26pd_rd_w%3Dpm0Ey%26pd_rd_wg%3DCnvI5%26pf_rd_p%3Dcd33fa60-47cd-49f3-80b8-24b1f0cbef97%26pf_rd_r%3DBRFJ7P5H7WA0SW9CZVH7%26qid%3D1727769100%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C1067%26sr%3D1-2-ced4eeeb-b190-41d6-902a-1ecb3fb8b7c4-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
132,"Dell {Smartchoice} G15-5530 Core i5-13450HX| NVIDIA RTX 3050, 6GB (16GB RAM|1TB SSD, FHD|Window 11|MS Office' 21|15.6"" (39.62cm)|Dark Shadow Grey|2.65Kg|Gaming Laptop  ","72,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToyMjU4NzY1MDY3OTM1NTcxOjE3Mjc3NjkxMDA6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDMzMzcyNzA4MTkzMjo6Mjo6&url=%2FDell-Smartchoice-G15-5530-Gaming-i5-13450HX%2Fdp%2FB0CRKXDX83%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.cd33fa60-47cd-49f3-80b8-24b1f0cbef97%253Aamzn1.sym.cd33fa60-47cd-49f3-80b8-24b1f0cbef97%26crid%3D2Y51ZQCOJMJ4Q%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.w5FvFZd2oIEu-SvblUBATr6xXiftc_lQW2IBLQIwKbqUZOm5ZX7AQDF7ACsf9rlmggKna1ErXFpmH4EULOO4iA.IP9PDQVLEyaBekbmz3W17ktFA-b7Dk7y_pzmpX4fE7Y%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0CRKXDX83%26pd_rd_r%3De5e7cf3f-3516-44a2-8672-191a7168c6a1%26pd_rd_w%3Dpm0Ey%26pd_rd_wg%3DCnvI5%26pf_rd_p%3Dcd33fa60-47cd-49f3-80b8-24b1f0cbef97%26pf_rd_r%3DBRFJ7P5H7WA0SW9CZVH7%26qid%3D1727769100%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C1067%26sr%3D1-3-ced4eeeb-b190-41d6-902a-1ecb3fb8b7c4-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
133,"Lenovo IdeaPad Slim 3 Intel Core i3 12th Gen 15.6"" (39.62cm) FHD Thin & Light Laptop (8GB/512GB SSD/Intel UHD Graphics/Windows 11/MSO 21/1Yr ADP Free/3months Game Pass/Arctic Grey/1.63Kg), 82RK00VTIN  ","34,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToyMjU4NzY1MDY3OTM1NTcxOjE3Mjc3NjkxMDA6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDI1MDgzMTQ5MzMzMjo6Mzo6&url=%2FLenovo-IdeaPad-39-62cm-Warranty-82RK006DIN%2Fdp%2FB0B4JPC8GT%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.cd33fa60-47cd-49f3-80b8-24b1f0cbef97%253Aamzn1.sym.cd33fa60-47cd-49f3-80b8-24b1f0cbef97%26crid%3D2Y51ZQCOJMJ4Q%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.w5FvFZd2oIEu-SvblUBATr6xXiftc_lQW2IBLQIwKbqUZOm5ZX7AQDF7ACsf9rlmggKna1ErXFpmH4EULOO4iA.IP9PDQVLEyaBekbmz3W17ktFA-b7Dk7y_pzmpX4fE7Y%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0B4JPC8GT%26pd_rd_r%3De5e7cf3f-3516-44a2-8672-191a7168c6a1%26pd_rd_w%3Dpm0Ey%26pd_rd_wg%3DCnvI5%26pf_rd_p%3Dcd33fa60-47cd-49f3-80b8-24b1f0cbef97%26pf_rd_r%3DBRFJ7P5H7WA0SW9CZVH7%26qid%3D1727769100%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C1067%26sr%3D1-4-ced4eeeb-b190-41d6-902a-1ecb3fb8b7c4-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
134,"HP Laptop 15s, 12th Gen Intel Core i3, 15.6-inch (39.6 cm), 8GB DDR4, 512GB SSD, Thin & Light, Dual Speakers (Win 11, MSO 2021, Silver, 1.69 kg), fq5007TU / FQ5327TU  ","36,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToyMjU4NzY1MDY3OTM1NTcxOjE3Mjc3NjkxMDA6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDI1MDgzMTQ5MzQzMjo6NDo6&url=%2FHP-i3-1215U-15-6-inch-Graphics-Speakers%2Fdp%2FB0BP2M7CCS%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.cd33fa60-47cd-49f3-80b8-24b1f0cbef97%253Aamzn1.sym.cd33fa60-47cd-49f3-80b8-24b1f0cbef97%26crid%3D2Y51ZQCOJMJ4Q%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.w5FvFZd2oIEu-SvblUBATr6xXiftc_lQW2IBLQIwKbqUZOm5ZX7AQDF7ACsf9rlmggKna1ErXFpmH4EULOO4iA.IP9PDQVLEyaBekbmz3W17ktFA-b7Dk7y_pzmpX4fE7Y%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0BP2M7CCS%26pd_rd_r%3De5e7cf3f-3516-44a2-8672-191a7168c6a1%26pd_rd_w%3Dpm0Ey%26pd_rd_wg%3DCnvI5%26pf_rd_p%3Dcd33fa60-47cd-49f3-80b8-24b1f0cbef97%26pf_rd_r%3DBRFJ7P5H7WA0SW9CZVH7%26qid%3D1727769100%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C1067%26sr%3D1-5-ced4eeeb-b190-41d6-902a-1ecb3fb8b7c4-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
135,"Acer Nitro V Gaming Laptop AMD Ryzen 7-7735HS with RTX 3050 6 GB Graphics (16 GB DDR5/512GB SSD/Windows 11 Home/Wi-Fi 6/144Hz) ANV15-41, 15.6"" FHD Display, 2.1 KG  ","67,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToxOTE5NDU2ODc4NDQ3ODcyOjE3Mjc3Njg5MTM6c3BfYXRmOjMwMDM0NDAzNDYyNzUzMjo6MDo6&url=%2FAcer-7-7735HS-Graphics-Windows-ANV15-41%2Fdp%2FB0DFWVTQQ7%2Fref%3Dsr_1_2_sspa%3Fcrid%3D2Y51ZQCOJMJ4Q%26dib%3DeyJ2IjoiMSJ9.g7mVjr2rVl2bNNSpSXofrqCNKEUBy-r_a-CIRfagAU1Nq5E47fj2gQ7-x7iTS_x3d-Tl2ZvGf1dq3isXjLpaV6tyFiGkPYGijbIr0TeZRI38Uim3PY5XLFY_IwJ591qx3I5gfzuHpePSod9zXo0O1plCyeFrHOi_JnLy5SKi3CwcnuhitsO_jkW7rnpQ1MBVBlIT7zi3WMLZ-Tzn-paFYD5vKH2vhgW-Pf2BB-WOQ1A.1p7Lf_5R47WNF_9cF0Y6Ph3rB68Z0k8irdZ5YoSOoto%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1727768913%26sprefix%3Dlaptop%252Caps%252C1067%26sr%3D8-2-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1
136,"Acer Aspire 3 Laptop Intel Core Celeron N4500 Processor Laptop (8 GB LPDDR4X SDRAM/512 GB SSD/Win11 Home/38 WHR/HD Webcam) A325-45 with 39.63 cm (15.6"") HD Display, Pure Silver, 1.5 KG  ","20,990",https://amazon.in//Acer-Celeron-Processor-LPDDR4X-A325-45/dp/B0D7PYTTGH/ref=sr_1_6?crid=2Y51ZQCOJMJ4Q&dib=eyJ2IjoiMSJ9.g7mVjr2rVl2bNNSpSXofrqCNKEUBy-r_a-CIRfagAU1Nq5E47fj2gQ7-x7iTS_x3d-Tl2ZvGf1dq3isXjLpaV6tyFiGkPYGijbIr0TeZRI38Uim3PY5XLFY_IwJ591qx3I5gfzuHpePSod9zXo0O1plCyeFrHOi_JnLy5SKi3CwcnuhitsO_jkW7rnpQ1MBVBlIT7zi3WMLZ-Tzn-paFYD5vKH2vhgW-Pf2BB-WOQ1A.1p7Lf_5R47WNF_9cF0Y6Ph3rB68Z0k8irdZ5YoSOoto&dib_tag=se&keywords=laptop&qid=1727769100&sprefix=laptop%2Caps%2C1067&sr=8-6
137,"HP 15s Core i3 12th Gen (8GB RAM/512GB SSD/FHD/MS Office 21/Windows 11/15.6"" (39.6cm)/Silver/1.69 kg) fy5011TU Laptop  ","34,990",https://amazon.in//HP-Office-Windows-39-6cm-fy5011TU/dp/B0D4LZMJ5Z/ref=sr_1_7?crid=2Y51ZQCOJMJ4Q&dib=eyJ2IjoiMSJ9.g7mVjr2rVl2bNNSpSXofrqCNKEUBy-r_a-CIRfagAU1Nq5E47fj2gQ7-x7iTS_x3d-Tl2ZvGf1dq3isXjLpaV6tyFiGkPYGijbIr0TeZRI38Uim3PY5XLFY_IwJ591qx3I5gfzuHpePSod9zXo0O1plCyeFrHOi_JnLy5SKi3CwcnuhitsO_jkW7rnpQ1MBVBlIT7zi3WMLZ-Tzn-paFYD5vKH2vhgW-Pf2BB-WOQ1A.1p7Lf_5R47WNF_9cF0Y6Ph3rB68Z0k8irdZ5YoSOoto&dib_tag=se&keywords=laptop&qid=1727769100&sprefix=laptop%2Caps%2C1067&sr=8-7
138,"Dell [Smartchoice] Core i3-1215U, 12th Gen (8GB RAM/512GB SSD/FHD/Window 11/MS Office' 21/15""(38 cm)/15 Month McAfee/Black/1.48kg Laptop  ","33,990",https://amazon.in//Dell-Smartchoice-i3-1215U-Processor-Spill-Resistant/dp/B0BQJ68HHC/ref=sr_1_8?crid=2Y51ZQCOJMJ4Q&dib=eyJ2IjoiMSJ9.g7mVjr2rVl2bNNSpSXofrqCNKEUBy-r_a-CIRfagAU1Nq5E47fj2gQ7-x7iTS_x3d-Tl2ZvGf1dq3isXjLpaV6tyFiGkPYGijbIr0TeZRI38Uim3PY5XLFY_IwJ591qx3I5gfzuHpePSod9zXo0O1plCyeFrHOi_JnLy5SKi3CwcnuhitsO_jkW7rnpQ1MBVBlIT7zi3WMLZ-Tzn-paFYD5vKH2vhgW-Pf2BB-WOQ1A.1p7Lf_5R47WNF_9cF0Y6Ph3rB68Z0k8irdZ5YoSOoto&dib_tag=se&keywords=laptop&qid=1727769100&sprefix=laptop%2Caps%2C1067&sr=8-8
139,"ASUS Vivobook 14 Thin and Light Laptop, IntelCore i3-1215U 12th Gen, 14"" (35.56 cm) FHD, (8 GB RAM/512GB SSD/Win11/Office 2021/Fingerprint/42WHr /Blue/1.40 kg), X1404ZA-NK321WS  ","30,990",https://amazon.in//ASUS-Vivobook-IntelCore-Fingerprint-X1404ZA-NK321WS/dp/B0CCP9PH92/ref=sr_1_9?crid=2Y51ZQCOJMJ4Q&dib=eyJ2IjoiMSJ9.g7mVjr2rVl2bNNSpSXofrqCNKEUBy-r_a-CIRfagAU1Nq5E47fj2gQ7-x7iTS_x3d-Tl2ZvGf1dq3isXjLpaV6tyFiGkPYGijbIr0TeZRI38Uim3PY5XLFY_IwJ591qx3I5gfzuHpePSod9zXo0O1plCyeFrHOi_JnLy5SKi3CwcnuhitsO_jkW7rnpQ1MBVBlIT7zi3WMLZ-Tzn-paFYD5vKH2vhgW-Pf2BB-WOQ1A.1p7Lf_5R47WNF_9cF0Y6Ph3rB68Z0k8irdZ5YoSOoto&dib_tag=se&keywords=laptop&qid=1727769100&sprefix=laptop%2Caps%2C1067&sr=8-9
140,"HP Laptop 15s, AMD Ryzen 5 5500U, 15.6-inch (39.6 cm), FHD, 16GB DDR4, 512GB SSD, AMD Radeon Graphics, 720p HD Camera, Backlit KB, Thin & Light (Win 11, MSO 2021, Silver, 1.69 kg), eq2182AU  ","39,990",https://amazon.in//HP-15-6-inches-Micro-Edge-Anti-Glare-15s-eq2182AU/dp/B0B4N77Y34/ref=sr_1_10?crid=2Y51ZQCOJMJ4Q&dib=eyJ2IjoiMSJ9.g7mVjr2rVl2bNNSpSXofrqCNKEUBy-r_a-CIRfagAU1Nq5E47fj2gQ7-x7iTS_x3d-Tl2ZvGf1dq3isXjLpaV6tyFiGkPYGijbIr0TeZRI38Uim3PY5XLFY_IwJ591qx3I5gfzuHpePSod9zXo0O1plCyeFrHOi_JnLy5SKi3CwcnuhitsO_jkW7rnpQ1MBVBlIT7zi3WMLZ-Tzn-paFYD5vKH2vhgW-Pf2BB-WOQ1A.1p7Lf_5R47WNF_9cF0Y6Ph3rB68Z0k8irdZ5YoSOoto&dib_tag=se&keywords=laptop&qid=1727769100&sprefix=laptop%2Caps%2C1067&sr=8-10
141,"MSI Thin 15, Intel Core i5-12450H, 40CM FHD 144Hz Gaming Laptop(8GB/512GB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 2050,GDDR6 4GB/Cosmos Gray/1.86Kg), B12UCX-1696IN  ","42,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo2MjMyMDY0MTI5MjIwNjg4OjE3Mjc3NjkxMDA6c3BfbXRmOjMwMDI0NjA4OTY2MTIzMjo6MDo6&url=%2FMSI-i5-12450H-Windows-GeForce-B12UCX-1696IN%2Fdp%2FB0CV9S9VTM%2Fref%3Dsr_1_11_sspa%3Fcrid%3D2Y51ZQCOJMJ4Q%26dib%3DeyJ2IjoiMSJ9.g7mVjr2rVl2bNNSpSXofrqCNKEUBy-r_a-CIRfagAU1Nq5E47fj2gQ7-x7iTS_x3d-Tl2ZvGf1dq3isXjLpaV6tyFiGkPYGijbIr0TeZRI38Uim3PY5XLFY_IwJ591qx3I5gfzuHpePSod9zXo0O1plCyeFrHOi_JnLy5SKi3CwcnuhitsO_jkW7rnpQ1MBVBlIT7zi3WMLZ-Tzn-paFYD5vKH2vhgW-Pf2BB-WOQ1A.1p7Lf_5R47WNF_9cF0Y6Ph3rB68Z0k8irdZ5YoSOoto%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1727769100%26sprefix%3Dlaptop%252Caps%252C1067%26sr%3D8-11-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
142,"Acer Aspire Lite 12th Gen Intel Core i7-1255U Premium Metal Laptop (Windows 11 Home/16 GB RAM/512 GB SSD) AL15-52, 39.62cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.59 Kg  ","46,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo2MjMyMDY0MTI5MjIwNjg4OjE3Mjc3NjkxMDA6c3BfbXRmOjMwMDE3OTQ3ODc3NzUzMjo6MDo6&url=%2FAcer-i7-1255U-Premium-Windows-AL15-52%2Fdp%2FB0D262KC1J%2Fref%3Dsr_1_12_sspa%3Fcrid%3D2Y51ZQCOJMJ4Q%26dib%3DeyJ2IjoiMSJ9.g7mVjr2rVl2bNNSpSXofrqCNKEUBy-r_a-CIRfagAU1Nq5E47fj2gQ7-x7iTS_x3d-Tl2ZvGf1dq3isXjLpaV6tyFiGkPYGijbIr0TeZRI38Uim3PY5XLFY_IwJ591qx3I5gfzuHpePSod9zXo0O1plCyeFrHOi_JnLy5SKi3CwcnuhitsO_jkW7rnpQ1MBVBlIT7zi3WMLZ-Tzn-paFYD5vKH2vhgW-Pf2BB-WOQ1A.1p7Lf_5R47WNF_9cF0Y6Ph3rB68Z0k8irdZ5YoSOoto%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1727769100%26sprefix%3Dlaptop%252Caps%252C1067%26sr%3D8-12-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
143,"Acer Aspire Lite 12th Gen Intel Core i5-12450H Thin and Light Laptop(Win11Home/16GB RAM/512GB SSD/Intel UHD Graphics/MSO)AL15-52H, 39.62cm(15.6"") FHD IPS Display, Backlit Keyboard, Pure Silver, 1.7KG  ","41,990",https://amazon.in//Acer-i5-12450H-Win11Home-Graphics-AL15-52H/dp/B0DDL495SX/ref=sr_1_13?crid=2Y51ZQCOJMJ4Q&dib=eyJ2IjoiMSJ9.g7mVjr2rVl2bNNSpSXofrqCNKEUBy-r_a-CIRfagAU1Nq5E47fj2gQ7-x7iTS_x3d-Tl2ZvGf1dq3isXjLpaV6tyFiGkPYGijbIr0TeZRI38Uim3PY5XLFY_IwJ591qx3I5gfzuHpePSod9zXo0O1plCyeFrHOi_JnLy5SKi3CwcnuhitsO_jkW7rnpQ1MBVBlIT7zi3WMLZ-Tzn-paFYD5vKH2vhgW-Pf2BB-WOQ1A.1p7Lf_5R47WNF_9cF0Y6Ph3rB68Z0k8irdZ5YoSOoto&dib_tag=se&keywords=laptop&qid=1727769100&sprefix=laptop%2Caps%2C1067&sr=8-13
144,"Acer Aspire 3 Laptop Intel Core Celeron N4500 Processor Laptop (8 GB LPDDR4X SDRAM/512 GB SSD/Win11 Home/38 Whr/HD Webcam) A324-45 with 35.56 cm (14"") HD Display, Pure Silver, 1.3 KG  ","19,990",https://amazon.in//Acer-Celeron-Processor-LPDDR4X-A324-45/dp/B0D7PSTHRD/ref=sr_1_14?crid=2Y51ZQCOJMJ4Q&dib=eyJ2IjoiMSJ9.g7mVjr2rVl2bNNSpSXofrqCNKEUBy-r_a-CIRfagAU1Nq5E47fj2gQ7-x7iTS_x3d-Tl2ZvGf1dq3isXjLpaV6tyFiGkPYGijbIr0TeZRI38Uim3PY5XLFY_IwJ591qx3I5gfzuHpePSod9zXo0O1plCyeFrHOi_JnLy5SKi3CwcnuhitsO_jkW7rnpQ1MBVBlIT7zi3WMLZ-Tzn-paFYD5vKH2vhgW-Pf2BB-WOQ1A.1p7Lf_5R47WNF_9cF0Y6Ph3rB68Z0k8irdZ5YoSOoto&dib_tag=se&keywords=laptop&qid=1727769100&sprefix=laptop%2Caps%2C1067&sr=8-14
145,"Dell 15 Thin & Light Laptop, Intel Core i5-1235U Processor/16GB DDR4+512GB SSD/Intel UHD Graphics/15 Inch (38cm) FHD Display/Windows 11 + MSO'21/15 Month McAfee/Carbon Black/Spill Resistant KB/1.69kg  ","47,990",https://amazon.in//Dell-15-Processor-Antivirus-Spill-Resistant/dp/B0BQJ7WR2R/ref=sr_1_15?crid=2Y51ZQCOJMJ4Q&dib=eyJ2IjoiMSJ9.g7mVjr2rVl2bNNSpSXofrqCNKEUBy-r_a-CIRfagAU1Nq5E47fj2gQ7-x7iTS_x3d-Tl2ZvGf1dq3isXjLpaV6tyFiGkPYGijbIr0TeZRI38Uim3PY5XLFY_IwJ591qx3I5gfzuHpePSod9zXo0O1plCyeFrHOi_JnLy5SKi3CwcnuhitsO_jkW7rnpQ1MBVBlIT7zi3WMLZ-Tzn-paFYD5vKH2vhgW-Pf2BB-WOQ1A.1p7Lf_5R47WNF_9cF0Y6Ph3rB68Z0k8irdZ5YoSOoto&dib_tag=se&keywords=laptop&qid=1727769100&sprefix=laptop%2Caps%2C1067&sr=8-15
146,"HP Laptop 15s, 12th Gen Intel Core i3, 15.6-inch (39.6 cm), 8GB DDR4, 512GB SSD, Thin & Light, Dual Speakers (Win 11, MSO 2021, Silver, 1.69 kg), fq5007TU / FQ5327TU  ","36,990",https://amazon.in//HP-i3-1215U-15-6-inch-Graphics-Speakers/dp/B0BP2M7CCS/ref=sr_1_3?crid=2Y51ZQCOJMJ4Q&dib=eyJ2IjoiMSJ9.g7mVjr2rVl2bNNSpSXofrqCNKEUBy-r_a-CIRfagAU1Nq5E47fj2gQ7-x7iTS_x3d-Tl2ZvGf1dq3isXjLpaV6tyFiGkPYGijbIr0TeZRI38Uim3PY5XLFY_IwJ591qx3I5gfzuHpePSod9zXo0O1plCyeFrHOi_JnLy5SKi3CwcnuhitsO_jkW7rnpQ1MBVBlIT7zi3WMLZ-Tzn-paFYD5vKH2vhgW-Pf2BB-WOQ1A.1p7Lf_5R47WNF_9cF0Y6Ph3rB68Z0k8irdZ5YoSOoto&dib_tag=se&keywords=laptop&qid=1727768913&sprefix=laptop%2Caps%2C1067&sr=8-3
147,"Lenovo V15 G2 15.6"" FHD Anti-Glare Business Laptop, Intel Celeron N4500, 8GB RAM, 256 SSD, Intel UHD Graphics, HD Camera, HD Audio, Wi-Fi, Bluetooth, Windows 11, Black,  ","22,990",https://amazon.in//Lenovo-V15-G2-Anti-Glare-Bluetooth/dp/B0CVTJSWV1/ref=sr_1_16?crid=2Y51ZQCOJMJ4Q&dib=eyJ2IjoiMSJ9.g7mVjr2rVl2bNNSpSXofrqCNKEUBy-r_a-CIRfagAU1Nq5E47fj2gQ7-x7iTS_x3d-Tl2ZvGf1dq3isXjLpaV6tyFiGkPYGijbIr0TeZRI38Uim3PY5XLFY_IwJ591qx3I5gfzuHpePSod9zXo0O1plCyeFrHOi_JnLy5SKi3CwcnuhitsO_jkW7rnpQ1MBVBlIT7zi3WMLZ-Tzn-paFYD5vKH2vhgW-Pf2BB-WOQ1A.1p7Lf_5R47WNF_9cF0Y6Ph3rB68Z0k8irdZ5YoSOoto&dib_tag=se&keywords=laptop&qid=1727769100&sprefix=laptop%2Caps%2C1067&sr=8-16
148,"ASUS Vivobook 15, Intel Core i5-12500H 12th Gen, 15.6"" (39.62 cm) FHD, Thin and Light Laptop (16GB RAM/512GB/Win11/Office 2021/Silver/1.7 kg), X1502ZA-EJ542WS  ","47,990",https://amazon.in//ASUS-Vivobook-i5-12500H-Laptop-X1502ZA-EJ542WS/dp/B0C5Y3JBC4/ref=sr_1_17?crid=2Y51ZQCOJMJ4Q&dib=eyJ2IjoiMSJ9.g7mVjr2rVl2bNNSpSXofrqCNKEUBy-r_a-CIRfagAU1Nq5E47fj2gQ7-x7iTS_x3d-Tl2ZvGf1dq3isXjLpaV6tyFiGkPYGijbIr0TeZRI38Uim3PY5XLFY_IwJ591qx3I5gfzuHpePSod9zXo0O1plCyeFrHOi_JnLy5SKi3CwcnuhitsO_jkW7rnpQ1MBVBlIT7zi3WMLZ-Tzn-paFYD5vKH2vhgW-Pf2BB-WOQ1A.1p7Lf_5R47WNF_9cF0Y6Ph3rB68Z0k8irdZ5YoSOoto&dib_tag=se&keywords=laptop&qid=1727769100&sprefix=laptop%2Caps%2C1067&sr=8-17
149,"(Refurbished) Lenovo ThinkPad 6th Gen Intel Core i5 Thin & Light HD Laptop (16GB RAM / 512GB SSD /14"" (35.6 cm) HD/Windows 11/MS Office/WiFi/Webcam/Intel Graphics), Black  ","18,448",https://amazon.in//Refurbished-Lenovo-ThinkPad-Windows-Graphics/dp/B0CR496TBN/ref=sr_1_18?crid=2Y51ZQCOJMJ4Q&dib=eyJ2IjoiMSJ9.g7mVjr2rVl2bNNSpSXofrqCNKEUBy-r_a-CIRfagAU1Nq5E47fj2gQ7-x7iTS_x3d-Tl2ZvGf1dq3isXjLpaV6tyFiGkPYGijbIr0TeZRI38Uim3PY5XLFY_IwJ591qx3I5gfzuHpePSod9zXo0O1plCyeFrHOi_JnLy5SKi3CwcnuhitsO_jkW7rnpQ1MBVBlIT7zi3WMLZ-Tzn-paFYD5vKH2vhgW-Pf2BB-WOQ1A.1p7Lf_5R47WNF_9cF0Y6Ph3rB68Z0k8irdZ5YoSOoto&dib_tag=se&keywords=laptop&qid=1727769100&sprefix=laptop%2Caps%2C1067&sr=8-18
